,Sample ID,Country,State,Latitude,Longitude,Analysis Method,CollDate,LandCover1,LandCover2,Soil/Rock Type,Depth (cm),Ag (mg/kg),Al (mg/kg),As (mg/kg),Ba (mg/kg),Be (mg/kg),Ca (mg/kg),Cd (mg/kg),Ce (mg/kg),Co (mg/kg),Cr (mg/kg),Cs(mg/kg),Cu (mg/kg),Fe (mg/kg),Ga (mg/kg),Hg (mg/kg),In (mg/kg),K (mg/kg),La (mg/kg),Li (mg/kg),Mg (mg/kg),Mn (mg/kg),Mo (mg/kg),Na (mg/kg),Nb (mg/kg),Ni (mg/kg),P (mg/kg),Pb (mg/kg),Rb (mg/kg),S (mg/kg),Sb (mg/kg),Sc (mg/kg) ,Se (mg/kg),Sn (mg/kg),Sr (mg/kg),Te (mg/kg),Th (mg/kg),Ti (mg/kg),Tl (mg/kg),U (mg/kg),V (mg/kg),W (mg/kg),Y (mg/kg),Zn (mg/kg),NOTES,LINK TO SOURCE
719,s_BLS03 [24349],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / NUOMINHE VOLCANIC FIELD,NUOMINHE PERIDOTITE,49.58,123.5,,,,,"PERIDOTITE, XENOLITH [24349]",,,,,14.016,,,,1.875,124.46,1469.0,0.025,8.554,,1.168,,,,0.992,5.824,,951.6,951.6,951.6,1.492,2418.0,128.1,0.523,1.17,90.3,,11.996,,,12.89,,0.031,335.6,,0.02,6.05,,0.452,60.24,,
720,s_BLS06B [24349],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / NUOMINHE VOLCANIC FIELD,NUOMINHE PERIDOTITE,49.58,123.5,,,,,"PERIDOTITE, XENOLITH [24349]",,,,,23.66,,,,2.378,123.18,2048.0,0.032,19.37,,1.569,,,,1.416,4.702,,913.4,913.4,913.4,1.904,2310.0,206.8,1.018,1.049,11.3,,12.104,,,19.53,,0.01,574.2,,0.025,19.8,,0.469,71.9,,
721,s_BLS07 [24349],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / NUOMINHE VOLCANIC FIELD,NUOMINHE PERIDOTITE,49.58,123.5,,,,,"PERIDOTITE, XENOLITH [24349]",,,,,20.68,,,,2.37,118.38,3406.0,0.028,33.42,,2.134,,,,1.314,3.058,,892.6,892.6,892.6,2.576,2126.0,123.8,1.01,1.07,4,,9.942,,,19.034,,0.093,427.2,,0.056,91.64,,0.538,76.5,,
722,s_BLS18 [24349],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / NUOMINHE VOLCANIC FIELD,NUOMINHE PERIDOTITE,49.58,123.5,,,,,"PERIDOTITE, XENOLITH [24349]",,,,,6.948,,,,0.673,111.44,3276.0,0.016,16.918,,1.613,,,,0.34,3.204,,875.4,875.4,875.4,0.656,2076.0,69.4,0.31,0.449,5.2,,10.836,,,6.22,,0.039,464.2,,0.027,100.76,,0.282,67.7,,
723,s_BLS24 [24349],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / NUOMINHE VOLCANIC FIELD,NUOMINHE PERIDOTITE,49.58,123.5,,,,,"PERIDOTITE, XENOLITH [24349]",,,,,13.132,,,,1.398,125.0,3054.0,0.028,13.684,,1.526,,,,0.671,4.25,,933.6,933.6,933.6,1.267,2420.0,71.5,0.484,1.064,0,,9.462,,,11.538,,0.04,245.6,,0.041,102.26,,0.337,62.42,,
724,s_BLS30 [24349],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / NUOMINHE VOLCANIC FIELD,NUOMINHE PERIDOTITE,49.58,123.5,,,,,"PERIDOTITE, XENOLITH [24349]",,,,,11.542,,,,1.293,115.82,1899.4,0.041,10.414,,2.102,,,,0.705,2.464,,898.2,898.2,898.2,1.097,1931.0,38.2,1.094,1.05,31,,7.25,,,10.456,,0.126,541.6,,0.123,29.98,,0.509,66.82,,
725,s_BLS34 [24349],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / NUOMINHE VOLCANIC FIELD,NUOMINHE PERIDOTITE,49.58,123.5,,,,,"PERIDOTITE, XENOLITH [24349]",,,,,9.104,,,,1.139,112.68,3754.0,0.029,23.7,,1.169,,,,0.71,4.038,,884.2,884.2,884.2,1.055,2150.0,445.6,1.03,0.828,0.7,,10.238,,,10.872,,0.05,190,,1.009,110.38,,0.528,67.16,,
726,s_BLS35A [24349],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / NUOMINHE VOLCANIC FIELD,NUOMINHE PERIDOTITE,49.58,123.5,,,,,"PERIDOTITE, XENOLITH [24349]",,,,,36.44,,,,2.898,118.22,2518.0,0.03,27.36,,1.309,,,,1.516,3.956,,916.4,916.4,916.4,2.36,2238.0,123.1,0.793,1.657,1.4,,8.3,,,27.16,,0.182,438.4,,0.07,78.04,,0.533,80.7,,
727,s_BLS39A [24349],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / NUOMINHE VOLCANIC FIELD,NUOMINHE PERIDOTITE,49.58,123.5,,,,,"PERIDOTITE, XENOLITH [24349]",,,,,9.545,,,,0.947,119.422,2574.2,0.036,4.912,,0.925,,,,0.503,4.027,,813.4,813.4,813.4,0.734,2325.4,33.8,0.458,0.907,2.4,,5.594,,,6.079,,0.047,150.3,,0.042,92.7,,0.233,73.234,,
728,s_BLS19 [24349],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / NUOMINHE VOLCANIC FIELD,NUOMINHE PERIDOTITE,49.58,123.5,,,,,"PERIDOTITE, XENOLITH [24349]",,,,,14.908,,,,2.304,124.8,1621.4,0.018,11.04,,1.122,,,,1.104,4.356,,889.6,889.6,889.6,1.185,2354.0,89.6,0.877,0.609,8.4,,9.94,,,17.178,,0.096,271.6,,0.054,7.47,,0.657,67.96,,
729,s_BLS20 [24349],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / NUOMINHE VOLCANIC FIELD,NUOMINHE PERIDOTITE,49.58,123.5,,,,,"PERIDOTITE, XENOLITH [24349]",,,,,5.746,,,,0.68,122.72,2932.0,0.016,8.668,,1.428,,,,0.308,4.016,,929.8,929.8,929.8,0.721,2278.0,59.1,0.608,0.537,0.3,,12.86,,,6.356,,0.095,235.8,,0.013,80.5,,0.478,69.58,,
730,s_BLS38A [24349],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / NUOMINHE VOLCANIC FIELD,NUOMINHE PERIDOTITE,49.58,123.5,,,,,"PERIDOTITE, XENOLITH [24349]",,,,,17.27,,,,3.022,119.5,1804.6,0.02,6.814,,1.275,,,,1.192,4.75,,891.2,891.2,891.2,3.608,2198.0,104.4,0.715,0.641,8.9,,10.26,,,18.32,,0.07,308.2,,0.052,15.99,,0.711,62.42,,
731,s_BLS29 [24349],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / NUOMINHE VOLCANIC FIELD,NUOMINHE PERIDOTITE,49.58,123.5,,,,,"PERIDOTITE, XENOLITH [24349]",,,,,21.52,,,,3.556,106.86,3178.0,0.081,6.45,,2.232,,,,1.658,4.644,,1016.6,1016.6,1016.6,1.436,1951.0,129.6,0.874,1.343,16.6,,16.866,,,22.52,,0.088,652.8,,0.081,59.48,,2.964,64.14,,
732,s_NMH03 [24349],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / NUOMINHE VOLCANIC FIELD,NUOMINHE PERIDOTITE,49.58,123.5,,,,,"PERIDOTITE, XENOLITH [24349]",,,,,22.52,,,,2.22,110.34,3254.0,0.026,14.94,,3.88,,,,0.932,7.088,,922.8,922.8,922.8,1.3,1934.0,132.8,0.307,1.153,8.4,,13.688,,,21.88,,0.015,1170.8,,0.027,28.2,,1.327,75.32,,
733,s_NMH04 [24349],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / NUOMINHE VOLCANIC FIELD,NUOMINHE PERIDOTITE,49.58,123.5,,,,,"PERIDOTITE, XENOLITH [24349]",,,,,50.4,,,,4.746,107.0,2626.0,0.044,14.06,,3.548,,,,2.418,5.028,,956.4,956.4,956.4,3.856,1872.0,228,1.014,3.374,12,,15.886,,,50.08,,0.18,1216.6,,0.088,42.3,,2.45,79.1,,
734,s_NMH06 [24349],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / NUOMINHE VOLCANIC FIELD,NUOMINHE PERIDOTITE,49.58,123.5,,,,,"PERIDOTITE, XENOLITH [24349]",,,,,68.48,,,,5.768,122.94,2702.0,0.067,10.482,,3.074,,,,3.082,9.65,,1040.8,1040.8,1040.8,5.322,2240.0,404.8,0.498,4.026,8.1,,14.612,,,58.92,,0.232,1083.4,,0.062,37.02,,1.495,70.98,,
735,s_BLS02B [24349],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / NUOMINHE VOLCANIC FIELD,NUOMINHE PERIDOTITE,49.58,123.5,,,,,"PERIDOTITE, XENOLITH [24349]",,,,,16.972,,,,1.884,107.44,2854.0,0.027,31.46,,2.984,,,,0.895,4.506,,900.6,900.6,900.6,1.194,1946.2,102.8,0.536,1.695,11.1,,17.494,,,20.3,,0.086,908.2,,0.098,52.56,,2.778,69.86,,
736,s_BLS09 [24349],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / NUOMINHE VOLCANIC FIELD,NUOMINHE PERIDOTITE,49.58,123.5,,,,,"PERIDOTITE, XENOLITH [24349]",,,,,34.48,,,,5.45,113.04,1978.6,0.084,23.26,,1.92,,,,2.75,0.193,,865.2,865.2,865.2,5.394,2152.0,418.6,0.555,5.496,0,,6.114,,,47,,0.017,1059.2,,0.094,18.25,,1.848,58.68,,
737,s_BLS25 [24349],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / NUOMINHE VOLCANIC FIELD,NUOMINHE PERIDOTITE,49.58,123.5,,,,,"PERIDOTITE, XENOLITH [24349]",,,,,49.06,,,,4.262,118.52,2316.0,0.058,20.64,,2.852,,,,2.242,5.592,,951.0,951,951,3.676,2162.0,212.4,0.934,2.788,10.9,,11.38,,,43.98,,0.303,900.8,,0.116,30.88,,1.72,69.66,,
738,s_BLS21 [24349],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / NUOMINHE VOLCANIC FIELD,NUOMINHE PERIDOTITE,49.58,123.5,,,,,"PERIDOTITE, XENOLITH [24349]",,,,,42.58,,,,3.068,110.5,4048.0,0.04,7.374,,3.654,,,,2.232,4.704,,943.8,943.8,943.8,2.356,1928.2,147.9,1.521,2.632,33.3,,10.204,,,21.26,,0.189,1108.8,,0.398,95.0,,0.844,80.32,,
739,s_BLS27 [24349],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / NUOMINHE VOLCANIC FIELD,NUOMINHE PERIDOTITE,49.58,123.5,,,,,"PERIDOTITE, XENOLITH [24349]",,,,,10.802,,,,0.852,119.62,3164.0,0.016,31.26,,3.9,,,,0.492,3.594,,907.8,907.8,907.8,0.883,2208.0,75.2,1.002,0.642,24.8,,8.854,,,8.162,,0.042,869.2,,0.105,77.6,,0.4,75.38,,
740,s_BLS31 [24349],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / NUOMINHE VOLCANIC FIELD,NUOMINHE PERIDOTITE,49.58,123.5,,,,,"PERIDOTITE, XENOLITH [24349]",,,,,37.38,,,,1.07,146.88,2210.0,0.019,15.526,,4.634,,,,0.604,5.2,,966.0,966,966,1.465,2212.0,125.4,0.257,2.34,16.2,,8.414,,,12.69,,0.082,1588.8,,0.069,4.56,,0.382,94.02,,
741,s_BLS33 [24349],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / NUOMINHE VOLCANIC FIELD,NUOMINHE PERIDOTITE,49.58,123.5,,,,,"PERIDOTITE, XENOLITH [24349]",,,,,98.04,,,,2.358,131.86,2388.0,0.068,10.036,,3.854,,,,1.454,4.512,,922.4,922.4,922.4,2.902,2290.0,154.2,0.605,6.276,8.3,,8.072,,,22.22,,0.062,1862.4,,0.071,64.54,,0.84,96.86,,
742,s_BLS40 [24349],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / NUOMINHE VOLCANIC FIELD,NUOMINHE PERIDOTITE,49.58,123.5,,,,,"PERIDOTITE, XENOLITH [24349]",,,,,38.12,,,,1.005,102.56,2782.0,0.024,14.694,,4.532,,,,0.674,3.404,,929.8,929.8,929.8,1.141,1613.0,65.8,1.499,2.762,55.1,,13.11,,,8.41,,0.021,1326.2,,0.144,42.62,,2.208,65.04,,
743,s_NMH01 [24349],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / NUOMINHE VOLCANIC FIELD,NUOMINHE PERIDOTITE,49.58,123.5,,,,,"PERIDOTITE, XENOLITH [24349]",,,,,59.5,,,,3.174,113.1,3408.0,0.054,14.398,,3.77,,,,1.552,6.438,,1184.4,1184.4,1184.4,1.738,1883.8,123,1.007,1.272,33.1,,19.354,,,24.3,,0.105,926.6,,0.128,93.46,,2.808,80.84,,
744,s_NMH09 [24349],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / NUOMINHE VOLCANIC FIELD,NUOMINHE PERIDOTITE,49.58,123.5,,,,,"PERIDOTITE, XENOLITH [24349]",,,,,132.6,,,,9.492,98.78,4232.0,0.051,9.216,,4.622,,,,5.488,6.452,,1120.2,1120.2,1120.2,8.37,1606.0,434.4,1.237,4.916,10.7,,27.88,,,104.2,,0.791,1601.4,,0.234,103.4,,5.4,59.66,,
745,s_BLS10 [24349],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / HEILONGJIANG PROVINCE / NUOMINHE VOLCANIC FIELD,NUOMINHE PERIDOTITE,49.58,123.5,,,,,"PERIDOTITE, XENOLITH [24349]",,,,,7.176,,,,1.388,112.5,4590.0,0.026,26.38,,2.188,,,,0.758,3.654,,995.0,995,995,1.368,2032.0,209.8,0.908,1.132,5.3,,13.898,,,11.742,,0.007,319,,0.234,87.84,,0.606,68.56,,
746,s_N16 [4667],COLORADO PLATEAU / NAVAJO SECTION / CALIFORNIA / NAVAJO VOLCANIC FIELD,"GREEN KNOBS DIATREME, FOUR CORNERS AREA",35.95,-109.0333,,,,,"PERIDOTITE, SPINEL, XENOLITH [4667]",,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,s_N61 [4667],COLORADO PLATEAU / NAVAJO SECTION / CALIFORNIA / NAVAJO VOLCANIC FIELD,"GREEN KNOBS DIATREME, FOUR CORNERS AREA",35.95,-109.0333,,,,,"PERIDOTITE, SPINEL, XENOLITH [4667]",,,,,,,,,0.79,,,,,,,,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,s_N17 [4667],COLORADO PLATEAU / NAVAJO SECTION / CALIFORNIA / NAVAJO VOLCANIC FIELD,"GREEN KNOBS DIATREME, FOUR CORNERS AREA",35.95,-109.0333,,,,,"PERIDOTITE, SPINEL, XENOLITH [4667]",,,,,,,,,0.44,,,,,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,s_N23 [4667],COLORADO PLATEAU / NAVAJO SECTION / CALIFORNIA / NAVAJO VOLCANIC FIELD,"GREEN KNOBS DIATREME, FOUR CORNERS AREA",35.95,-109.0333,,,,,"PERIDOTITE, SPINEL, XENOLITH [4667]",,,,,,,,,0.52,,,,,,,,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,s_N71 [4667],COLORADO PLATEAU / NAVAJO SECTION / CALIFORNIA / NAVAJO VOLCANIC FIELD,"GREEN KNOBS DIATREME, FOUR CORNERS AREA",35.95,-109.0333,,,,,"PERIDOTITE, SPINEL, XENOLITH [4667]",,,,,,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,s_N51 [4667],COLORADO PLATEAU / NAVAJO SECTION / CALIFORNIA / NAVAJO VOLCANIC FIELD,"GREEN KNOBS DIATREME, FOUR CORNERS AREA",35.95,-109.0333,,,,,"PERIDOTITE, SPINEL, XENOLITH [4667]",,,,,,,,,,,,,,,,,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,s_N147 [4667],COLORADO PLATEAU / NAVAJO SECTION / CALIFORNIA / NAVAJO VOLCANIC FIELD,"GREEN KNOBS DIATREME, FOUR CORNERS AREA",35.95,-109.0333,,,,,"PERIDOTITE, SPINEL, XENOLITH [4667]",,,,,,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,s_N138 [4667],COLORADO PLATEAU / NAVAJO SECTION / CALIFORNIA / NAVAJO VOLCANIC FIELD,"GREEN KNOBS DIATREME, FOUR CORNERS AREA",35.95,-109.0333,,,,,"PERIDOTITE, SPINEL, XENOLITH [4667]",,,,,,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,s_S5322017R1 [24526],BALTIC SHIELD / KARELIAN PROVINCE / TORNIO-NÄRÄNKÄVAARA BELT / NÄRÄNKÄVAARA INTRUSION,,65.5,28,,,,,PERIDOTITE [24526],,,,0.0,0.0,,,,0,,2860.0,,0.0,,0,,,,0,,,,,,0,1270.0,,0.0,0,100,0.0,0,,0,0,,0,,,0,20.0,,0,60.0,,
755,s_S5322017R1 [24526],BALTIC SHIELD / KARELIAN PROVINCE / TORNIO-NÄRÄNKÄVAARA BELT / NÄRÄNKÄVAARA INTRUSION,,65.5,28,,,,,PERIDOTITE [24526],,,,0.0,0.0,,,,0,,2540.0,,0.0,,0,,,,0,,,,,,0,1230.0,,0.0,0,100,0.0,0,,0,0,,0,,,0,10.0,,0,70.0,,
756,s_S5322017R1 [24526],BALTIC SHIELD / KARELIAN PROVINCE / TORNIO-NÄRÄNKÄVAARA BELT / NÄRÄNKÄVAARA INTRUSION,,65.5,28,,,,,PERIDOTITE [24526],,,,0.0,0.0,,,,0,,3210.0,,0.0,,0,,,,0,,,,,,0,1550.0,,0.0,0,500,0.0,0,,0,0,,0,,,0,20.0,,0,80.0,,
757,s_S5322017R1 [24526],BALTIC SHIELD / KARELIAN PROVINCE / TORNIO-NÄRÄNKÄVAARA BELT / NÄRÄNKÄVAARA INTRUSION,,65.5,28,,,,,PERIDOTITE [24526],,,,0.0,0.0,,,,0,,3140.0,,0.0,,0,,,,0,,,,,,0,1600.0,,0.0,0,200,0.0,0,,0,0,,0,,,0,20.0,,0,70.0,,
758,s_S5322017R1 [24526],BALTIC SHIELD / KARELIAN PROVINCE / TORNIO-NÄRÄNKÄVAARA BELT / NÄRÄNKÄVAARA INTRUSION,,65.5,28,,,,,PERIDOTITE [24526],,,,0.0,0.0,,,,0,,3110.0,,0.0,,0,,,,0,,,,,,0,1580.0,,0.0,0,300,0.0,0,,0,0,,0,,,0,20.0,,0,70.0,,
759,s_S5322017R2 [24526],BALTIC SHIELD / KARELIAN PROVINCE / TORNIO-NÄRÄNKÄVAARA BELT / NÄRÄNKÄVAARA INTRUSION,,65.5,28,,,,,PERIDOTITE [24526],,,,0.0,0.0,,,,0,,2680.0,,0.0,,0,,,,0,,,,,,0,1300.0,,0.0,0,300,0.0,0,,30,0,,0,,,0,20.0,,0,70.0,,
760,s_S5322017R2 [24526],BALTIC SHIELD / KARELIAN PROVINCE / TORNIO-NÄRÄNKÄVAARA BELT / NÄRÄNKÄVAARA INTRUSION,,65.5,28,,,,,PERIDOTITE [24526],,,,0.0,0.0,,,,0,,3100.0,,0.0,,0,,,,0,,,,,,0,1120.0,,0.0,0,0,0.0,0,,0,20,,0,,,0,30.0,,0,70.0,,
761,s_S5322017R5 [24526],BALTIC SHIELD / KARELIAN PROVINCE / TORNIO-NÄRÄNKÄVAARA BELT / NÄRÄNKÄVAARA INTRUSION,,65.5,28,,,,,PERIDOTITE [24526],,,,0.0,0.0,,,,0,,1460.0,,0.0,,0,,,,0,,,,,,0,2050.0,,0.0,0,400,0.0,0,,0,0,,0,,,0,20.0,,0,70.0,,
762,s_S5322017R5 [24526],BALTIC SHIELD / KARELIAN PROVINCE / TORNIO-NÄRÄNKÄVAARA BELT / NÄRÄNKÄVAARA INTRUSION,,65.5,28,,,,,PERIDOTITE [24526],,,,0.0,0.0,,,,0,,1580.0,,0.0,,0,,,,0,,,,,,0,2110.0,,0.0,0,800,0.0,0,,0,0,,0,,,0,20.0,,0,50.0,,
763,s_S5322017R6 [24526],BALTIC SHIELD / KARELIAN PROVINCE / TORNIO-NÄRÄNKÄVAARA BELT / NÄRÄNKÄVAARA INTRUSION,,65.5,28,,,,,PERIDOTITE [24526],,,,0.0,0.0,,,,0,,4210.0,,20.0,,0,,,,0,,,,,,0,2490.0,,,0,800,0.0,0,,0,30,,0,,,0,40.0,,0,60.0,,
764,s_S5322017R6 [24526],BALTIC SHIELD / KARELIAN PROVINCE / TORNIO-NÄRÄNKÄVAARA BELT / NÄRÄNKÄVAARA INTRUSION,,65.5,28,,,,,PERIDOTITE [24526],,,,0.0,0.0,,,,30,,4050.0,,0.0,,0,,,,0,,,,,,0,2430.0,,,0,700,0.0,0,,0,20,,0,,,0,30.0,,0,60.0,,
765,s_S5322017R6 [24526],BALTIC SHIELD / KARELIAN PROVINCE / TORNIO-NÄRÄNKÄVAARA BELT / NÄRÄNKÄVAARA INTRUSION,,65.5,28,,,,,PERIDOTITE [24526],,,,0.0,0.0,,,,0,,3230.0,,0.0,,0,,,,0,,,,,,0,2390.0,,,0,600,0.0,0,,0,30,,0,,,0,40.0,,0,70.0,,
766,s_S5322017R6 [24526],BALTIC SHIELD / KARELIAN PROVINCE / TORNIO-NÄRÄNKÄVAARA BELT / NÄRÄNKÄVAARA INTRUSION,,65.5,28,,,,,PERIDOTITE [24526],,,,0.0,0.0,,,,11.6,114.0,2010.0,,0.0,,0,,,,5.86,,,,,,0,1960.0,,0.0,11.6,600,0.0,11.9,,0,40,,0,,,0.29,75.8,,4.2,60.0,,
767,s_S5322017R7 [24526],BALTIC SHIELD / KARELIAN PROVINCE / TORNIO-NÄRÄNKÄVAARA BELT / NÄRÄNKÄVAARA INTRUSION,,65.5,28,,,,,PERIDOTITE [24526],,,,0.0,0.0,,,,0,,3620.0,,20.0,,0,,,,0,,,,,,0,2460.0,,,0,1300,0.0,0,,0,20,,0,,,0,30.0,,0,60.0,,
768,s_S5322017R7 [24526],BALTIC SHIELD / KARELIAN PROVINCE / TORNIO-NÄRÄNKÄVAARA BELT / NÄRÄNKÄVAARA INTRUSION,,65.5,28,,,,,PERIDOTITE [24526],,,,0.0,0.0,,,,0,,3800.0,,0.0,,0,,,,0,,,,,,0,2540.0,,0.0,0,800,0.0,0,,0,0,,0,,,0,30.0,,0,60.0,,
769,s_S5322017R7 [24526],BALTIC SHIELD / KARELIAN PROVINCE / TORNIO-NÄRÄNKÄVAARA BELT / NÄRÄNKÄVAARA INTRUSION,,65.5,28,,,,,PERIDOTITE [24526],,,,0.0,0.0,,,,0,,3810.0,,0.0,,0,,,,0,,,,,,0,2480.0,,,0,100,0.0,0,,0,0,,0,,,0,30.0,,0,40.0,,
770,s_S5322017R7 [24526],BALTIC SHIELD / KARELIAN PROVINCE / TORNIO-NÄRÄNKÄVAARA BELT / NÄRÄNKÄVAARA INTRUSION,,65.5,28,,,,,PERIDOTITE [24526],,,,0.0,0.0,,,,0,,3740.0,,30.0,,0,,,,0,,,,,,0,2600.0,,0.0,0,100,0.0,0,,0,0,,30,,,0,30.0,,0,50.0,,
771,s_S5322017R7 [24526],BALTIC SHIELD / KARELIAN PROVINCE / TORNIO-NÄRÄNKÄVAARA BELT / NÄRÄNKÄVAARA INTRUSION,,65.5,28,,,,,PERIDOTITE [24526],,,,0.0,0.0,,,,0,,,,0.0,,0,,,,0,,,,,,0,2750.0,,0.0,0,500,0.0,0,,0,0,,0,,,0,30.0,,0,90.0,,
772,s_S5322017R7 [24526],BALTIC SHIELD / KARELIAN PROVINCE / TORNIO-NÄRÄNKÄVAARA BELT / NÄRÄNKÄVAARA INTRUSION,,65.5,28,,,,,PERIDOTITE [24526],,,,0.0,0.0,,,,0,,4440.0,,0.0,,0,,,,0,,,,,,0,2710.0,,0.0,0,400,0.0,0,,0,0,,0,,,0,30.0,,0,70.0,,
773,s_S5322017R7 [24526],BALTIC SHIELD / KARELIAN PROVINCE / TORNIO-NÄRÄNKÄVAARA BELT / NÄRÄNKÄVAARA INTRUSION,,65.5,28,,,,,PERIDOTITE [24526],,,,0.0,0.0,,,,0,,4240.0,,0.0,,0,,,,0,,,,,,0,2790.0,,0.0,0,400,0.0,0,,0,0,,0,,,0,20.0,,0,60.0,,
774,s_S5322017R7 [24526],BALTIC SHIELD / KARELIAN PROVINCE / TORNIO-NÄRÄNKÄVAARA BELT / NÄRÄNKÄVAARA INTRUSION,,65.5,28,,,,,PERIDOTITE [24526],,,,0.0,20.0,,,,0,,4340.0,,0.0,,0,,,,0,,,,,,0,2680.0,,0.0,0,600,0.0,0,,0,0,,0,,,0,20.0,,0,50.0,,
775,s_S5322017R7 [24526],BALTIC SHIELD / KARELIAN PROVINCE / TORNIO-NÄRÄNKÄVAARA BELT / NÄRÄNKÄVAARA INTRUSION,,65.5,28,,,,,PERIDOTITE [24526],,,,0.0,0.0,,,,0,,4130.0,,0.0,,0,,,,0,,,,,,0,2660.0,,0.0,0,100,0.0,0,,0,0,,0,,,0,30.0,,0,40.0,,
776,s_S5322018R8 [24526],BALTIC SHIELD / KARELIAN PROVINCE / TORNIO-NÄRÄNKÄVAARA BELT / NÄRÄNKÄVAARA INTRUSION,,65.5,28,,,,,PERIDOTITE [24526],,,,0.0,0.0,,,,2.41,113.0,1770.0,,0.0,,0,,,,1.28,,,,,,0,2560.0,,0.0,1.91,100,0.0,5.4,,0,0,,0,,,0.1,19.6,,1.18,50.0,,
